EndDescription
1.752667e+01	4.882000e-14
1.762667e+01	4.884000e-14
1.772000e+01	4.887000e-14
1.782000e+01	4.889000e-14
1.792000e+01	4.892000e-14
1.802000e+01	4.894000e-14
1.812000e+01	4.896000e-14
1.822000e+01	4.899000e-14
1.832000e+01	4.901000e-14
1.841333e+01	4.903000e-14
1.851333e+01	4.905000e-14
1.861333e+01	4.907000e-14
1.871333e+01	4.910000e-14
1.881333e+01	4.912000e-14
1.891333e+01	4.913000e-14
1.900667e+01	4.916000e-14
1.910667e+01	4.917000e-14
1.920667e+01	4.919000e-14
1.930667e+01	4.921000e-14
1.940667e+01	4.923000e-14
1.950667e+01	4.925000e-14
1.960667e+01	4.926000e-14
1.970000e+01	4.928000e-14
1.980000e+01	4.930000e-14
1.990000e+01	4.931000e-14
2.000000e+01	4.933000e-14
2.000000e+01	4.933000e-14
